 title = "traektorie"
 variables = "x", "y", "t", "c"
ZONE T="area1", I=402, F=POINT
   -0.38600E+01     0.00000E+00     0.11783E+01     0.40547E+01
   -0.38500E+01     0.00000E+00     0.11887E+01     0.41609E+01
   -0.38400E+01     0.00000E+00     0.11990E+01     0.42727E+01
   -0.38300E+01     0.00000E+00     0.12093E+01     0.43905E+01
   -0.38200E+01     0.00000E+00     0.12197E+01     0.45149E+01
   -0.38100E+01     0.00000E+00     0.12300E+01     0.46464E+01
   -0.38000E+01     0.00000E+00     0.12404E+01     0.47857E+01
   -0.37900E+01     0.00000E+00     0.12507E+01     0.49333E+01
   -0.37800E+01     0.00000E+00     0.12610E+01     0.50902E+01
   -0.37700E+01     0.00000E+00     0.12714E+01     0.52573E+01
   -0.37600E+01     0.00000E+00     0.12817E+01     0.54355E+01
   -0.37500E+01     0.00000E+00     0.12921E+01     0.56259E+01
   -0.37400E+01     0.00000E+00     0.13024E+01     0.58301E+01
   -0.37300E+01     0.00000E+00     0.13127E+01     0.60493E+01
   -0.37200E+01     0.00000E+00     0.13231E+01     0.62854E+01
   -0.37100E+01     0.00000E+00     0.13334E+01     0.65405E+01
   -0.37000E+01     0.00000E+00     0.13438E+01     0.68168E+01
   -0.36900E+01     0.00000E+00     0.13541E+01     0.71172E+01
   -0.36800E+01     0.00000E+00     0.13644E+01     0.74448E+01
   -0.36700E+01     0.00000E+00     0.13748E+01     0.78038E+01
   -0.36600E+01     0.00000E+00     0.13851E+01     0.81987E+01
   -0.36500E+01     0.00000E+00     0.13955E+01     0.86352E+01
   -0.36400E+01     0.00000E+00     0.14058E+01     0.91204E+01
   -0.36300E+01     0.00000E+00     0.14162E+01     0.96626E+01
   -0.36200E+01     0.00000E+00     0.14265E+01     0.10273E+02
   -0.36100E+01     0.00000E+00     0.14369E+01     0.10965E+02
   -0.36000E+01     0.00000E+00     0.14472E+01     0.11755E+02
   -0.35900E+01     0.00000E+00     0.14575E+01     0.12668E+02
   -0.35800E+01     0.00000E+00     0.14679E+01     0.13733E+02
   -0.35700E+01     0.00000E+00     0.14782E+01     0.14992E+02
   -0.35600E+01     0.00000E+00     0.14886E+01     0.16504E+02
   -0.35500E+01     0.00000E+00     0.14989E+01     0.18353E+02
   -0.35400E+01     0.00000E+00     0.15093E+01     0.20666E+02
   -0.35300E+01     0.00000E+00     0.15196E+01     0.23642E+02
   -0.35200E+01     0.00000E+00     0.15300E+01     0.27616E+02
   -0.35100E+01     0.00000E+00     0.15403E+01     0.33188E+02
   -0.35000E+01     0.00000E+00     0.15507E+01     0.41566E+02
   -0.34900E+01     0.00000E+00     0.15610E+01     0.55587E+02
   -0.34800E+01     0.00000E+00     0.15714E+01     0.83835E+02
   -0.34700E+01     0.00000E+00     0.15817E+01     0.17029E+03
   -0.34600E+01     0.00000E+00     0.15921E+01     0.56351E+04
   -0.34500E+01     0.00000E+00     0.16024E+01     0.16074E+03
   -0.34400E+01     0.00000E+00     0.16128E+01     0.81570E+02
   -0.34300E+01     0.00000E+00     0.16231E+01     0.54670E+02
   -0.34200E+01     0.00000E+00     0.16335E+01     0.41122E+02
   -0.34100E+01     0.00000E+00     0.16439E+01     0.32962E+02
   -0.34000E+01     0.00000E+00     0.16542E+01     0.27508E+02
   -0.33900E+01     0.00000E+00     0.16646E+01     0.23607E+02
   -0.33800E+01     0.00000E+00     0.16749E+01     0.20677E+02
   -0.33700E+01     0.00000E+00     0.16853E+01     0.18396E+02
   -0.33600E+01     0.00000E+00     0.16956E+01     0.16570E+02
   -0.33500E+01     0.00000E+00     0.17060E+01     0.15075E+02
   -0.33400E+01     0.00000E+00     0.17164E+01     0.13828E+02
   -0.33300E+01     0.00000E+00     0.17267E+01     0.12773E+02
   -0.33200E+01     0.00000E+00     0.17371E+01     0.11868E+02
   -0.33100E+01     0.00000E+00     0.17474E+01     0.11084E+02
   -0.33000E+01     0.00000E+00     0.17578E+01     0.10398E+02
   -0.32900E+01     0.00000E+00     0.17682E+01     0.97917E+01
   -0.32800E+01     0.00000E+00     0.17785E+01     0.92530E+01
   -0.32700E+01     0.00000E+00     0.17889E+01     0.87711E+01
   -0.32600E+01     0.00000E+00     0.17993E+01     0.83372E+01
   -0.32500E+01     0.00000E+00     0.18096E+01     0.79445E+01
   -0.32400E+01     0.00000E+00     0.18200E+01     0.75875E+01
   -0.32300E+01     0.00000E+00     0.18304E+01     0.72615E+01
   -0.32200E+01     0.00000E+00     0.18407E+01     0.69627E+01
   -0.32100E+01     0.00000E+00     0.18511E+01     0.66877E+01
   -0.32000E+01     0.00000E+00     0.18615E+01     0.64338E+01
   -0.31900E+01     0.00000E+00     0.18718E+01     0.61988E+01
   -0.31800E+01     0.00000E+00     0.18822E+01     0.59805E+01
   -0.31700E+01     0.00000E+00     0.18926E+01     0.57772E+01
   -0.31600E+01     0.00000E+00     0.19030E+01     0.55875E+01
   -0.31500E+01     0.00000E+00     0.19133E+01     0.54099E+01
   -0.31400E+01     0.00000E+00     0.19237E+01     0.52435E+01
   -0.31300E+01     0.00000E+00     0.19341E+01     0.50872E+01
   -0.31200E+01     0.00000E+00     0.19445E+01     0.49400E+01
   -0.31100E+01     0.00000E+00     0.19548E+01     0.48013E+01
   -0.31000E+01     0.00000E+00     0.19652E+01     0.46702E+01
   -0.30900E+01     0.00000E+00     0.19756E+01     0.45462E+01
   -0.30800E+01     0.00000E+00     0.19860E+01     0.44287E+01
   -0.30700E+01     0.00000E+00     0.19964E+01     0.43173E+01
   -0.30600E+01     0.00000E+00     0.20068E+01     0.42114E+01
   -0.30500E+01     0.00000E+00     0.20171E+01     0.41107E+01
   -0.30400E+01     0.00000E+00     0.20275E+01     0.40148E+01
   -0.30300E+01     0.00000E+00     0.20379E+01     0.39233E+01
   -0.30200E+01     0.00000E+00     0.20483E+01     0.38359E+01
   -0.30100E+01     0.00000E+00     0.20587E+01     0.37525E+01
   -0.30000E+01     0.00000E+00     0.20691E+01     0.36727E+01
   -0.29900E+01     0.00000E+00     0.20795E+01     0.35962E+01
   -0.29800E+01     0.00000E+00     0.20899E+01     0.35230E+01
   -0.29700E+01     0.00000E+00     0.21003E+01     0.34527E+01
   -0.29600E+01     0.00000E+00     0.21107E+01     0.33852E+01
   -0.29500E+01     0.00000E+00     0.21211E+01     0.33204E+01
   -0.29400E+01     0.00000E+00     0.21315E+01     0.32581E+01
   -0.29300E+01     0.00000E+00     0.21419E+01     0.31981E+01
   -0.29200E+01     0.00000E+00     0.21523E+01     0.31404E+01
   -0.29100E+01     0.00000E+00     0.21627E+01     0.30847E+01
   -0.29000E+01     0.00000E+00     0.21731E+01     0.30310E+01
   -0.28900E+01     0.00000E+00     0.21835E+01     0.29792E+01
   -0.28800E+01     0.00000E+00     0.21939E+01     0.29292E+01
   -0.28700E+01     0.00000E+00     0.22043E+01     0.28808E+01
   -0.28600E+01     0.00000E+00     0.22147E+01     0.28341E+01
   -0.28500E+01     0.00000E+00     0.22251E+01     0.27889E+01
   -0.28400E+01     0.00000E+00     0.22355E+01     0.27452E+01
   -0.28300E+01     0.00000E+00     0.22459E+01     0.27029E+01
   -0.28200E+01     0.00000E+00     0.22564E+01     0.26618E+01
   -0.28100E+01     0.00000E+00     0.22668E+01     0.26220E+01
   -0.28000E+01     0.00000E+00     0.22772E+01     0.25835E+01
   -0.27900E+01     0.00000E+00     0.22876E+01     0.25461E+01
   -0.27800E+01     0.00000E+00     0.22980E+01     0.25097E+01
   -0.27700E+01     0.00000E+00     0.23085E+01     0.24745E+01
   -0.27600E+01     0.00000E+00     0.23189E+01     0.24402E+01
   -0.27500E+01     0.00000E+00     0.23293E+01     0.24069E+01
   -0.27400E+01     0.00000E+00     0.23398E+01     0.23745E+01
   -0.27300E+01     0.00000E+00     0.23502E+01     0.23430E+01
   -0.27200E+01     0.00000E+00     0.23606E+01     0.23124E+01
   -0.27100E+01     0.00000E+00     0.23711E+01     0.22825E+01
   -0.27000E+01     0.00000E+00     0.23815E+01     0.22535E+01
   -0.26900E+01     0.00000E+00     0.23919E+01     0.22252E+01
   -0.26800E+01     0.00000E+00     0.24024E+01     0.21976E+01
   -0.26700E+01     0.00000E+00     0.24128E+01     0.21707E+01
   -0.26600E+01     0.00000E+00     0.24233E+01     0.21445E+01
   -0.26500E+01     0.00000E+00     0.24337E+01     0.21189E+01
   -0.26400E+01     0.00000E+00     0.24442E+01     0.20940E+01
   -0.26300E+01     0.00000E+00     0.24546E+01     0.20696E+01
   -0.26200E+01     0.00000E+00     0.24651E+01     0.20458E+01
   -0.26100E+01     0.00000E+00     0.24755E+01     0.20226E+01
   -0.26000E+01     0.00000E+00     0.24860E+01     0.19999E+01
   -0.25900E+01     0.00000E+00     0.24964E+01     0.19778E+01
   -0.25800E+01     0.00000E+00     0.25069E+01     0.19561E+01
   -0.25700E+01     0.00000E+00     0.25174E+01     0.19349E+01
   -0.25600E+01     0.00000E+00     0.25278E+01     0.19142E+01
   -0.25500E+01     0.00000E+00     0.25383E+01     0.18940E+01
   -0.25400E+01     0.00000E+00     0.25488E+01     0.18741E+01
   -0.25300E+01     0.00000E+00     0.25593E+01     0.18547E+01
   -0.25200E+01     0.00000E+00     0.25697E+01     0.18358E+01
   -0.25100E+01     0.00000E+00     0.25802E+01     0.18172E+01
   -0.25000E+01     0.00000E+00     0.25907E+01     0.17990E+01
   -0.24900E+01     0.00000E+00     0.26012E+01     0.17811E+01
   -0.24800E+01     0.00000E+00     0.26117E+01     0.17637E+01
   -0.24700E+01     0.00000E+00     0.26222E+01     0.17465E+01
   -0.24600E+01     0.00000E+00     0.26327E+01     0.17298E+01
   -0.24500E+01     0.00000E+00     0.26432E+01     0.17133E+01
   -0.24400E+01     0.00000E+00     0.26537E+01     0.16972E+01
   -0.24300E+01     0.00000E+00     0.26642E+01     0.16813E+01
   -0.24200E+01     0.00000E+00     0.26747E+01     0.16658E+01
   -0.24100E+01     0.00000E+00     0.26852E+01     0.16506E+01
   -0.24000E+01     0.00000E+00     0.26957E+01     0.16356E+01
   -0.23900E+01     0.00000E+00     0.27062E+01     0.16210E+01
   -0.23800E+01     0.00000E+00     0.27167E+01     0.16066E+01
   -0.23700E+01     0.00000E+00     0.27272E+01     0.15924E+01
   -0.23600E+01     0.00000E+00     0.27377E+01     0.15785E+01
   -0.23500E+01     0.00000E+00     0.27483E+01     0.15649E+01
   -0.23400E+01     0.00000E+00     0.27588E+01     0.15515E+01
   -0.23300E+01     0.00000E+00     0.27693E+01     0.15383E+01
   -0.23200E+01     0.00000E+00     0.27799E+01     0.15254E+01
   -0.23100E+01     0.00000E+00     0.27904E+01     0.15127E+01
   -0.23000E+01     0.00000E+00     0.28009E+01     0.15002E+01
   -0.22900E+01     0.00000E+00     0.28115E+01     0.14879E+01
   -0.22800E+01     0.00000E+00     0.28220E+01     0.14758E+01
   -0.22700E+01     0.00000E+00     0.28326E+01     0.14640E+01
   -0.22600E+01     0.00000E+00     0.28431E+01     0.14523E+01
   -0.22500E+01     0.00000E+00     0.28537E+01     0.14408E+01
   -0.22400E+01     0.00000E+00     0.28643E+01     0.14295E+01
   -0.22300E+01     0.00000E+00     0.28748E+01     0.14183E+01
   -0.22200E+01     0.00000E+00     0.28854E+01     0.14074E+01
   -0.22100E+01     0.00000E+00     0.28960E+01     0.13966E+01
   -0.22000E+01     0.00000E+00     0.29066E+01     0.13860E+01
   -0.21900E+01     0.00000E+00     0.29171E+01     0.13755E+01
   -0.21800E+01     0.00000E+00     0.29277E+01     0.13652E+01
   -0.21700E+01     0.00000E+00     0.29383E+01     0.13551E+01
   -0.21600E+01     0.00000E+00     0.29489E+01     0.13451E+01
   -0.21500E+01     0.00000E+00     0.29595E+01     0.13353E+01
   -0.21400E+01     0.00000E+00     0.29701E+01     0.13256E+01
   -0.21300E+01     0.00000E+00     0.29807E+01     0.13160E+01
   -0.21200E+01     0.00000E+00     0.29913E+01     0.13066E+01
   -0.21100E+01     0.00000E+00     0.30019E+01     0.12974E+01
   -0.21000E+01     0.00000E+00     0.30125E+01     0.12882E+01
   -0.20900E+01     0.00000E+00     0.30232E+01     0.12792E+01
   -0.20800E+01     0.00000E+00     0.30338E+01     0.12703E+01
   -0.20700E+01     0.00000E+00     0.30444E+01     0.12616E+01
   -0.20600E+01     0.00000E+00     0.30551E+01     0.12529E+01
   -0.20500E+01     0.00000E+00     0.30657E+01     0.12444E+01
   -0.20400E+01     0.00000E+00     0.30763E+01     0.12360E+01
   -0.20300E+01     0.00000E+00     0.30870E+01     0.12277E+01
   -0.20200E+01     0.00000E+00     0.30977E+01     0.12196E+01
   -0.20100E+01     0.00000E+00     0.31083E+01     0.12115E+01
   -0.20000E+01     0.00000E+00     0.31190E+01     0.12035E+01
   -0.19900E+01     0.00000E+00     0.31296E+01     0.11957E+01
   -0.19800E+01     0.00000E+00     0.31403E+01     0.11879E+01
   -0.19700E+01     0.00000E+00     0.31510E+01     0.11803E+01
   -0.19600E+01     0.00000E+00     0.31617E+01     0.11727E+01
   -0.19500E+01     0.00000E+00     0.31724E+01     0.11653E+01
   -0.19400E+01     0.00000E+00     0.31831E+01     0.11579E+01
   -0.19300E+01     0.00000E+00     0.31938E+01     0.11507E+01
   -0.19200E+01     0.00000E+00     0.32045E+01     0.11435E+01
   -0.19100E+01     0.00000E+00     0.32152E+01     0.11364E+01
   -0.19000E+01     0.00000E+00     0.32259E+01     0.11294E+01
   -0.18900E+01     0.00000E+00     0.32366E+01     0.11225E+01
   -0.18800E+01     0.00000E+00     0.32474E+01     0.11156E+01
   -0.18700E+01     0.00000E+00     0.32581E+01     0.11089E+01
   -0.18600E+01     0.00000E+00     0.32688E+01     0.11022E+01
   -0.18500E+01     0.00000E+00     0.32796E+01     0.10956E+01
   -0.18400E+01     0.00000E+00     0.32903E+01     0.10891E+01
   -0.18300E+01     0.00000E+00     0.33011E+01     0.10827E+01
   -0.18200E+01     0.00000E+00     0.33119E+01     0.10763E+01
   -0.18100E+01     0.00000E+00     0.33226E+01     0.10700E+01
   -0.18000E+01     0.00000E+00     0.33334E+01     0.10638E+01
   -0.17900E+01     0.00000E+00     0.33442E+01     0.10577E+01
   -0.17800E+01     0.00000E+00     0.33550E+01     0.10516E+01
   -0.17700E+01     0.00000E+00     0.33658E+01     0.10456E+01
   -0.17600E+01     0.00000E+00     0.33766E+01     0.10396E+01
   -0.17500E+01     0.00000E+00     0.33874E+01     0.10338E+01
   -0.17400E+01     0.00000E+00     0.33982E+01     0.10279E+01
   -0.17300E+01     0.00000E+00     0.34090E+01     0.10222E+01
   -0.17200E+01     0.00000E+00     0.34199E+01     0.10165E+01
   -0.17100E+01     0.00000E+00     0.34307E+01     0.10109E+01
   -0.17000E+01     0.00000E+00     0.34415E+01     0.10053E+01
   -0.16900E+01     0.00000E+00     0.34524E+01     0.99980E+00
   -0.16800E+01     0.00000E+00     0.34633E+01     0.99435E+00
   -0.16700E+01     0.00000E+00     0.34741E+01     0.98896E+00
   -0.16600E+01     0.00000E+00     0.34850E+01     0.98362E+00
   -0.16500E+01     0.00000E+00     0.34959E+01     0.97834E+00
   -0.16400E+01     0.00000E+00     0.35068E+01     0.97311E+00
   -0.16300E+01     0.00000E+00     0.35177E+01     0.96794E+00
   -0.16200E+01     0.00000E+00     0.35286E+01     0.96282E+00
   -0.16100E+01     0.00000E+00     0.35395E+01     0.95774E+00
   -0.16000E+01     0.00000E+00     0.35504E+01     0.95272E+00
   -0.15900E+01     0.00000E+00     0.35613E+01     0.94775E+00
   -0.15800E+01     0.00000E+00     0.35723E+01     0.94283E+00
   -0.15700E+01     0.00000E+00     0.35832E+01     0.93795E+00
   -0.15600E+01     0.00000E+00     0.35942E+01     0.93312E+00
   -0.15500E+01     0.00000E+00     0.36051E+01     0.92834E+00
   -0.15400E+01     0.00000E+00     0.36161E+01     0.92361E+00
   -0.15300E+01     0.00000E+00     0.36271E+01     0.91892E+00
   -0.15200E+01     0.00000E+00     0.36381E+01     0.91427E+00
   -0.15100E+01     0.00000E+00     0.36491E+01     0.90967E+00
   -0.15000E+01     0.00000E+00     0.36601E+01     0.90511E+00
   -0.14900E+01     0.00000E+00     0.36711E+01     0.90059E+00
   -0.14800E+01     0.00000E+00     0.36821E+01     0.89612E+00
   -0.14700E+01     0.00000E+00     0.36932E+01     0.89168E+00
   -0.14600E+01     0.00000E+00     0.37042E+01     0.88729E+00
   -0.14500E+01     0.00000E+00     0.37152E+01     0.88293E+00
   -0.14400E+01     0.00000E+00     0.37263E+01     0.87861E+00
   -0.14300E+01     0.00000E+00     0.37374E+01     0.87434E+00
   -0.14200E+01     0.00000E+00     0.37485E+01     0.87010E+00
   -0.14100E+01     0.00000E+00     0.37596E+01     0.86590E+00
   -0.14000E+01     0.00000E+00     0.37707E+01     0.86173E+00
   -0.13900E+01     0.00000E+00     0.37818E+01     0.85761E+00
   -0.13800E+01     0.00000E+00     0.37929E+01     0.85351E+00
   -0.13700E+01     0.00000E+00     0.38040E+01     0.84945E+00
   -0.13600E+01     0.00000E+00     0.38152E+01     0.84543E+00
   -0.13500E+01     0.00000E+00     0.38263E+01     0.84144E+00
   -0.13400E+01     0.00000E+00     0.38375E+01     0.83748E+00
   -0.13300E+01     0.00000E+00     0.38486E+01     0.83356E+00
   -0.13200E+01     0.00000E+00     0.38598E+01     0.82967E+00
   -0.13100E+01     0.00000E+00     0.38710E+01     0.82581E+00
   -0.13000E+01     0.00000E+00     0.38822E+01     0.82199E+00
   -0.12900E+01     0.00000E+00     0.38934E+01     0.81820E+00
   -0.12800E+01     0.00000E+00     0.39047E+01     0.81443E+00
   -0.12700E+01     0.00000E+00     0.39159E+01     0.81070E+00
   -0.12600E+01     0.00000E+00     0.39272E+01     0.80700E+00
   -0.12500E+01     0.00000E+00     0.39384E+01     0.80333E+00
   -0.12400E+01     0.00000E+00     0.39497E+01     0.79969E+00
   -0.12300E+01     0.00000E+00     0.39610E+01     0.79608E+00
   -0.12200E+01     0.00000E+00     0.39723E+01     0.79249E+00
   -0.12100E+01     0.00000E+00     0.39836E+01     0.78894E+00
   -0.12000E+01     0.00000E+00     0.39949E+01     0.78542E+00
   -0.11900E+01     0.00000E+00     0.40062E+01     0.78191E+00
   -0.11800E+01     0.00000E+00     0.40176E+01     0.77844E+00
   -0.11700E+01     0.00000E+00     0.40289E+01     0.77500E+00
   -0.11600E+01     0.00000E+00     0.40403E+01     0.77159E+00
   -0.11500E+01     0.00000E+00     0.40517E+01     0.76820E+00
   -0.11400E+01     0.00000E+00     0.40631E+01     0.76483E+00
   -0.11300E+01     0.00000E+00     0.40745E+01     0.76150E+00
   -0.11200E+01     0.00000E+00     0.40859E+01     0.75818E+00
   -0.11100E+01     0.00000E+00     0.40974E+01     0.75490E+00
   -0.11000E+01     0.00000E+00     0.41088E+01     0.75164E+00
   -0.10900E+01     0.00000E+00     0.41203E+01     0.74841E+00
   -0.10800E+01     0.00000E+00     0.41317E+01     0.74520E+00
   -0.10700E+01     0.00000E+00     0.41432E+01     0.74201E+00
   -0.10600E+01     0.00000E+00     0.41547E+01     0.73885E+00
   -0.10500E+01     0.00000E+00     0.41662E+01     0.73572E+00
   -0.10400E+01     0.00000E+00     0.41777E+01     0.73261E+00
   -0.10300E+01     0.00000E+00     0.41893E+01     0.72952E+00
   -0.10200E+01     0.00000E+00     0.42008E+01     0.72646E+00
   -0.10100E+01     0.00000E+00     0.42124E+01     0.72342E+00
   -0.10000E+01     0.00000E+00     0.42240E+01     0.72040E+00
   -0.99000E+00     0.00000E+00     0.42356E+01     0.71890E+00
ZONE T="area2", I=155, F=POINT
   -0.50000E+01     0.82004E-04     0.00000E+00     0.10000E+01
   -0.49900E+01     0.81883E-04     0.10339E-01     0.10003E+01
   -0.49800E+01     0.81510E-04     0.20679E-01     0.10008E+01
   -0.49700E+01     0.80973E-04     0.31018E-01     0.10016E+01
   -0.49600E+01     0.80394E-04     0.41357E-01     0.10025E+01
   -0.49500E+01     0.79815E-04     0.51696E-01     0.10034E+01
